* Measurement data measured by REW V5.20.14
* Source: EQ Objectively Neutral IE Tar Filtered
* Format: 
* Dated: Aug 25, 2024 10:19:36 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: -23.0 dB
* Note: Measurement imported from /Users/sharuraudio/Downloads/Objectively Neutral IE Target.txt Format: Comma/Tab/Space delimited data 177 values loaded, 20 Hz to 20,000 Hz  PK       Fc    2000 Hz  Gain  -2.50 dB  Q  2.000 PK       Fc    2700 Hz  Gain  -3.00 dB  Q  2.000 HS Q     Fc    4000 Hz  Gain   1.80 dB Q  0.700 PK       Fc   750.0 Hz  Gain  -0.80 dB  Q  2.000 PK       Fc    3170 Hz  Gain  -0.30 dB  Q  2.000
* Measurement: EQ Objectively Neutral IE Tar
* Smoothing: None
* Frequency Step: 0.25 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB)
13472.702816 59.258
13472.952816 59.258
13473.202816 59.258
13473.452816 59.257
13473.702816 59.257
13473.952816 59.257
13474.202816 59.257
13474.452816 59.256
13474.702816 59.256
13474.952816 59.256
13475.202816 59.256
13475.452816 59.255
13475.702816 59.255
13475.952816 59.255
13476.202816 59.255
13476.452816 59.254
13476.702816 59.254
13476.952816 59.254
13477.202816 59.254
13477.452816 59.253
13477.702816 59.253
13477.952816 59.253
13478.202816 59.253
13478.452816 59.252
13478.702816 59.252
13478.952816 59.252
13479.202816 59.252
13479.452816 59.251
13479.702816 59.251
13479.952816 59.251
13480.202816 59.251
13480.452816 59.250
13480.702816 59.250
13480.952816 59.250
13481.202816 59.250
13481.452816 59.249
13481.702816 59.249
13481.952816 59.249
13482.202816 59.249
13482.452816 59.248
13482.702816 59.248
13482.952816 59.248
13483.202816 59.248
13483.452816 59.247
13483.702816 59.247
13483.952816 59.247
13484.202816 59.247
13484.452816 59.246
13484.702816 59.246
13484.952816 59.246
13485.202816 59.246
13485.452816 59.245
13485.702816 59.245
13485.952816 59.245
13486.202816 59.245
13486.452816 59.244
13486.702816 59.244
13486.952816 59.244
13487.202816 59.244
13487.452816 59.243
13487.702816 59.243
13487.952816 59.243
13488.202816 59.243
13488.452816 59.242
13488.702816 59.242
13488.952816 59.242
13489.202816 59.242
13489.452816 59.241
13489.702816 59.241
13489.952816 59.241
13490.202816 59.241
13490.452816 59.240
13490.702816 59.240
13490.952816 59.240
13491.202816 59.240
13491.452816 59.239
13491.702816 59.239
13491.952816 59.239
13492.202816 59.239
13492.452816 59.238
13492.702816 59.238
13492.952816 59.238
13493.202816 59.238
13493.452816 59.237
13493.702816 59.237
13493.952816 59.237
13494.202816 59.237
13494.452816 59.236
13494.702816 59.236
13494.952816 59.236
13495.202816 59.236
13495.452816 59.235
13495.702816 59.235
13495.952816 59.235
13496.202816 59.235
13496.452816 59.234
13496.702816 59.234
13496.952816 59.234
13497.202816 59.234
13497.452816 59.233
13497.702816 59.233
13497.952816 59.233
13498.202816 59.233
13498.452816 59.232
13498.702816 59.232
13498.952816 59.232
13499.202816 59.232
13499.452816 59.231
13499.702816 59.231
13499.952816 59.231
13500.202816 59.231
13500.452816 59.230
13500.702816 59.230
13500.952816 59.230
13501.202816 59.230
13501.452816 59.229
13501.702816 59.229
13501.952816 59.229
13502.202816 59.229
13502.452816 59.228
13502.702816 59.228
13502.952816 59.228
13503.202816 59.228
13503.452816 59.227
13503.702816 59.227
13503.952816 59.227
13504.202816 59.227
13504.452816 59.226
13504.702816 59.226
13504.952816 59.226
13505.202816 59.226
13505.452816 59.225
13505.702816 59.225
13505.952816 59.225
13506.202816 59.225
13506.452816 59.224
13506.702816 59.224
13506.952816 59.224
13507.202816 59.224
13507.452816 59.223
13507.702816 59.223
13507.952816 59.223
13508.202816 59.223
13508.452816 59.222
13508.702816 59.222
13508.952816 59.222
13509.202816 59.222
13509.452816 59.221
13509.702816 59.221
13509.952816 59.221
13510.202816 59.221
13510.452816 59.220
13510.702816 59.220
13510.952816 59.220
13511.202816 59.220
13511.452816 59.219
13511.702816 59.219
13511.952816 59.219
13512.202816 59.219
13512.452816 59.218
13512.702816 59.218
13512.952816 59.218
13513.202816 59.218
13513.452816 59.217
13513.702816 59.217
13513.952816 59.217
13514.202816 59.217
13514.452816 59.216
13514.702816 59.216
13514.952816 59.216
13515.202816 59.216
13515.452816 59.215
13515.702816 59.215
13515.952816 59.215
13516.202816 59.215
13516.452816 59.214
13516.702816 59.214
13516.952816 59.214
13517.202816 59.214
13517.452816 59.213
13517.702816 59.213
13517.952816 59.213
13518.202816 59.213
13518.452816 59.212
13518.702816 59.212
13518.952816 59.212
13519.202816 59.212
13519.452816 59.211
13519.702816 59.211
13519.952816 59.211
13520.202816 59.211
13520.452816 59.210
13520.702816 59.210
13520.952816 59.210
13521.202816 59.210
13521.452816 59.209
13521.702816 59.209
13521.952816 59.209
13522.202816 59.209
13522.452816 59.208
13522.702816 59.208
13522.952816 59.208
13523.202816 59.208
13523.452816 59.207
13523.702816 59.207
13523.952816 59.207
13524.202816 59.207
13524.452816 59.206
13524.702816 59.206
13524.952816 59.206
13525.202816 59.206
13525.452816 59.205
13525.702816 59.205
13525.952816 59.205
13526.202816 59.205
13526.452816 59.204
13526.702816 59.204
13526.952816 59.204
13527.202816 59.204
13527.452816 59.203
13527.702816 59.203
13527.952816 59.203
13528.202816 59.203
13528.452816 59.202
13528.702816 59.202
13528.952816 59.202
13529.202816 59.202
13529.452816 59.201
13529.702816 59.201
13529.952816 59.201
13530.202816 59.201
13530.452816 59.200
13530.702816 59.200
13530.952816 59.200
13531.202816 59.200
13531.452816 59.199
13531.702816 59.199
13531.952816 59.199
13532.202816 59.199
13532.452816 59.198
13532.702816 59.198
13532.952816 59.198
13533.202816 59.198
13533.452816 59.197
13533.702816 59.197
13533.952816 59.197
13534.202816 59.197
13534.452816 59.197
13534.702816 59.196
13534.952816 59.196
13535.202816 59.196
13535.452816 59.196
13535.702816 59.195
13535.952816 59.195
13536.202816 59.195
13536.452816 59.195
13536.702816 59.194
13536.952816 59.194
13537.202816 59.194
13537.452816 59.194
13537.702816 59.193
13537.952816 59.193
13538.202816 59.193
13538.452816 59.193
13538.702816 59.192
13538.952816 59.192
13539.202816 59.192
13539.452816 59.192
13539.702816 59.191
13539.952816 59.191
13540.202816 59.191
13540.452816 59.191
13540.702816 59.190
13540.952816 59.190
13541.202816 59.190
13541.452816 59.190
13541.702816 59.189
13541.952816 59.189
13542.202816 59.189
13542.452816 59.189
13542.702816 59.188
13542.952816 59.188
13543.202816 59.188
13543.452816 59.188
13543.702816 59.187
13543.952816 59.187
13544.202816 59.187
13544.452816 59.187
13544.702816 59.186
13544.952816 59.186
13545.202816 59.186
13545.452816 59.186
13545.702816 59.185
13545.952816 59.185
13546.202816 59.185
13546.452816 59.185
13546.702816 59.184
13546.952816 59.184
13547.202816 59.184
13547.452816 59.184
13547.702816 59.183
13547.952816 59.183
13548.202816 59.183
13548.452816 59.183
13548.702816 59.182
13548.952816 59.182
13549.202816 59.182
13549.452816 59.182
13549.702816 59.181
13549.952816 59.181
13550.202816 59.181
13550.452816 59.181
13550.702816 59.180
13550.952816 59.180
13551.202816 59.180
13551.452816 59.180
13551.702816 59.179
13551.952816 59.179
13552.202816 59.179
13552.452816 59.179
13552.702816 59.178
13552.952816 59.178
13553.202816 59.178
13553.452816 59.178
13553.702816 59.177
13553.952816 59.177
13554.202816 59.177
13554.452816 59.177
13554.702816 59.176
13554.952816 59.176
13555.202816 59.176
13555.452816 59.176
13555.702816 59.175
13555.952816 59.175
13556.202816 59.175
13556.452816 59.175
13556.702816 59.175
13556.952816 59.174
13557.202816 59.174
13557.452816 59.174
13557.702816 59.174
13557.952816 59.173
13558.202816 59.173
13558.452816 59.173
13558.702816 59.173
13558.952816 59.172
13559.202816 59.172
13559.452816 59.172
13559.702816 59.172
13559.952816 59.171
13560.202816 59.171
13560.452816 59.171
13560.702816 59.171
13560.952816 59.170
13561.202816 59.170
13561.452816 59.170
13561.702816 59.170
13561.952816 59.169
13562.202816 59.169
13562.452816 59.169
13562.702816 59.169
13562.952816 59.168
13563.202816 59.168
13563.452816 59.168
13563.702816 59.168
13563.952816 59.167
13564.202816 59.167
13564.452816 59.167
13564.702816 59.167
13564.952816 59.166
13565.202816 59.166
13565.452816 59.166
13565.702816 59.166
13565.952816 59.165
13566.202816 59.165
13566.452816 59.165
13566.702816 59.165
13566.952816 59.164
13567.202816 59.164
13567.452816 59.164
13567.702816 59.164
13567.952816 59.163
13568.202816 59.163
13568.452816 59.163
13568.702816 59.163
13568.952816 59.162
13569.202816 59.162
13569.452816 59.162
13569.702816 59.162
13569.952816 59.161
13570.202816 59.161
13570.452816 59.161
13570.702816 59.161
13570.952816 59.160
13571.202816 59.160
13571.452816 59.160
13571.702816 59.160
13571.952816 59.159
13572.202816 59.159
13572.452816 59.159
13572.702816 59.159
13572.952816 59.158
13573.202816 59.158
13573.452816 59.158
13573.702816 59.158
13573.952816 59.158
13574.202816 59.157
13574.452816 59.157
13574.702816 59.157
13574.952816 59.157
13575.202816 59.156
13575.452816 59.156
13575.702816 59.156
13575.952816 59.156
13576.202816 59.155
13576.452816 59.155
13576.702816 59.155
13576.952816 59.155
13577.202816 59.154
13577.452816 59.154
13577.702816 59.154
13577.952816 59.154
13578.202816 59.153
13578.452816 59.153
13578.702816 59.153
13578.952816 59.153
13579.202816 59.152
13579.452816 59.152
13579.702816 59.152
13579.952816 59.152
13580.202816 59.151
13580.452816 59.151
13580.702816 59.151
13580.952816 59.151
13581.202816 59.150
13581.452816 59.150
13581.702816 59.150
13581.952816 59.150
13582.202816 59.149
13582.452816 59.149
13582.702816 59.149
13582.952816 59.149
13583.202816 59.148
13583.452816 59.148
13583.702816 59.148
13583.952816 59.148
13584.202816 59.147
13584.452816 59.147
13584.702816 59.147
13584.952816 59.147
13585.202816 59.146
13585.452816 59.146
13585.702816 59.146
13585.952816 59.146
13586.202816 59.145
13586.452816 59.145
13586.702816 59.145
13586.952816 59.145
13587.202816 59.144
13587.452816 59.144
13587.702816 59.144
13587.952816 59.144
13588.202816 59.144
13588.452816 59.143
13588.702816 59.143
13588.952816 59.143
13589.202816 59.143
13589.452816 59.142
13589.702816 59.142
13589.952816 59.142
13590.202816 59.142
13590.452816 59.141
13590.702816 59.141
13590.952816 59.141
13591.202816 59.141
13591.452816 59.140
13591.702816 59.140
13591.952816 59.140
13592.202816 59.140
13592.452816 59.139
13592.702816 59.139
13592.952816 59.139
13593.202816 59.139
13593.452816 59.138
13593.702816 59.138
13593.952816 59.138
13594.202816 59.138
13594.452816 59.137
13594.702816 59.137
13594.952816 59.137
13595.202816 59.137
13595.452816 59.136
13595.702816 59.136
13595.952816 59.136
13596.202816 59.136
13596.452816 59.135
13596.702816 59.135
13596.952816 59.135
13597.202816 59.135
13597.452816 59.134
13597.702816 59.134
13597.952816 59.134
13598.202816 59.134
13598.452816 59.133
13598.702816 59.133
13598.952816 59.133
13599.202816 59.133
13599.452816 59.132
13599.702816 59.132
13599.952816 59.132
13600.202816 59.132
13600.452816 59.131
13600.702816 59.131
13600.952816 59.131
13601.202816 59.131
13601.452816 59.131
13601.702816 59.130
13601.952816 59.130
13602.202816 59.130
13602.452816 59.130
13602.702816 59.129
13602.952816 59.129
13603.202816 59.129
13603.452816 59.129
13603.702816 59.128
13603.952816 59.128
13604.202816 59.128
13604.452816 59.128
13604.702816 59.127
13604.952816 59.127
13605.202816 59.127
13605.452816 59.127
13605.702816 59.126
13605.952816 59.126
13606.202816 59.126
13606.452816 59.126
13606.702816 59.125
13606.952816 59.125
13607.202816 59.125
13607.452816 59.125
13607.702816 59.124
13607.952816 59.124
13608.202816 59.124
13608.452816 59.124
13608.702816 59.123
13608.952816 59.123
13609.202816 59.123
13609.452816 59.123
13609.702816 59.122
13609.952816 59.122
13610.202816 59.122
13610.452816 59.122
13610.702816 59.121
13610.952816 59.121
13611.202816 59.121
13611.452816 59.121
13611.702816 59.120
13611.952816 59.120
13612.202816 59.120
13612.452816 59.120
13612.702816 59.120
13612.952816 59.119
13613.202816 59.119
13613.452816 59.119
13613.702816 59.119
13613.952816 59.118
13614.202816 59.118
13614.452816 59.118
13614.702816 59.118
13614.952816 59.117
13615.202816 59.117
13615.452816 59.117
13615.702816 59.117
13615.952816 59.116
13616.202816 59.116
13616.452816 59.116
13616.702816 59.116
13616.952816 59.115
13617.202816 59.115
13617.452816 59.115
13617.702816 59.115
13617.952816 59.114
13618.202816 59.114
13618.452816 59.114
13618.702816 59.114
13618.952816 59.113
13619.202816 59.113
13619.452816 59.113
13619.702816 59.113
13619.952816 59.112
13620.202816 59.112
13620.452816 59.112
13620.702816 59.112
13620.952816 59.111
13621.202816 59.111
13621.452816 59.111
13621.702816 59.111
13621.952816 59.110
13622.202816 59.110
13622.452816 59.110
13622.702816 59.110
13622.952816 59.110
13623.202816 59.109
13623.452816 59.109
13623.702816 59.109
13623.952816 59.109
13624.202816 59.108
13624.452816 59.108
13624.702816 59.108
13624.952816 59.108
13625.202816 59.107
13625.452816 59.107
13625.702816 59.107
13625.952816 59.107
13626.202816 59.106
13626.452816 59.106
13626.702816 59.106
13626.952816 59.106
13627.202816 59.105
13627.452816 59.105
13627.702816 59.105
13627.952816 59.105
13628.202816 59.104
13628.452816 59.104
13628.702816 59.104
13628.952816 59.104
13629.202816 59.103
13629.452816 59.103
13629.702816 59.103
13629.952816 59.103
13630.202816 59.102
13630.452816 59.102
13630.702816 59.102
13630.952816 59.102
13631.202816 59.101
13631.452816 59.101
13631.702816 59.101
13631.952816 59.101
13632.202816 59.100
13632.452816 59.100
13632.702816 59.100
13632.952816 59.100
13633.202816 59.100
13633.452816 59.099
13633.702816 59.099
13633.952816 59.099
13634.202816 59.099
13634.452816 59.098
13634.702816 59.098
13634.952816 59.098
13635.202816 59.098
13635.452816 59.097
13635.702816 59.097
13635.952816 59.097
13636.202816 59.097
13636.452816 59.096
13636.702816 59.096
13636.952816 59.096
13637.202816 59.096
13637.452816 59.095
13637.702816 59.095
13637.952816 59.095
13638.202816 59.095
13638.452816 59.094
13638.702816 59.094
13638.952816 59.094
13639.202816 59.094
13639.452816 59.093
13639.702816 59.093
13639.952816 59.093
13640.202816 59.093
13640.452816 59.092
13640.702816 59.092
13640.952816 59.092
13641.202816 59.092
13641.452816 59.091
13641.702816 59.091
13641.952816 59.091
13642.202816 59.091
13642.452816 59.090
13642.702816 59.090
13642.952816 59.090
13643.202816 59.090
13643.452816 59.090
13643.702816 59.089
13643.952816 59.089
13644.202816 59.089
13644.452816 59.089
13644.702816 59.088
13644.952816 59.088
13645.202816 59.088
13645.452816 59.088
13645.702816 59.087
13645.952816 59.087
13646.202816 59.087
13646.452816 59.087
13646.702816 59.086
13646.952816 59.086
13647.202816 59.086
13647.452816 59.086
13647.702816 59.085
13647.952816 59.085
13648.202816 59.085
13648.452816 59.085
13648.702816 59.084
13648.952816 59.084
13649.202816 59.084
13649.452816 59.084
13649.702816 59.083
13649.952816 59.083
13650.202816 59.083
13650.452816 59.083
13650.702816 59.082
13650.952816 59.082
13651.202816 59.082
13651.452816 59.082
13651.702816 59.082
13651.952816 59.081
13652.202816 59.081
13652.452816 59.081
13652.702816 59.081
13652.952816 59.080
13653.202816 59.080
13653.452816 59.080
13653.702816 59.080
13653.952816 59.079
13654.202816 59.079
13654.452816 59.079
13654.702816 59.079
13654.952816 59.078
13655.202816 59.078
13655.452816 59.078
13655.702816 59.078
13655.952816 59.077
13656.202816 59.077
13656.452816 59.077
13656.702816 59.077
13656.952816 59.076
13657.202816 59.076
13657.452816 59.076
13657.702816 59.076
13657.952816 59.075
13658.202816 59.075
13658.452816 59.075
13658.702816 59.075
13658.952816 59.074
13659.202816 59.074
13659.452816 59.074
13659.702816 59.074
13659.952816 59.074
13660.202816 59.073
13660.452816 59.073
13660.702816 59.073
13660.952816 59.073
13661.202816 59.072
13661.452816 59.072
13661.702816 59.072
13661.952816 59.072
13662.202816 59.071
13662.452816 59.071
13662.702816 59.071
13662.952816 59.071
13663.202816 59.070
13663.452816 59.070
13663.702816 59.070
13663.952816 59.070
13664.202816 59.069
13664.452816 59.069
13664.702816 59.069
13664.952816 59.069
13665.202816 59.068
13665.452816 59.068
13665.702816 59.068
13665.952816 59.068
13666.202816 59.067
13666.452816 59.067
13666.702816 59.067
13666.952816 59.067
13667.202816 59.066
13667.452816 59.066
13667.702816 59.066
13667.952816 59.066
13668.202816 59.065
13668.452816 59.065
13668.702816 59.065
13668.952816 59.065
13669.202816 59.065
13669.452816 59.064
13669.702816 59.064
13669.952816 59.064
13670.202816 59.064
13670.452816 59.063
13670.702816 59.063
13670.952816 59.063
13671.202816 59.063
13671.452816 59.062
13671.702816 59.062
13671.952816 59.062
13672.202816 59.062
13672.452816 59.061
13672.702816 59.061
13672.952816 59.061
13673.202816 59.061
13673.452816 59.060
13673.702816 59.060
13673.952816 59.060
13674.202816 59.060
13674.452816 59.059
13674.702816 59.059
13674.952816 59.059
13675.202816 59.059
13675.452816 59.058
13675.702816 59.058
13675.952816 59.058
13676.202816 59.058
13676.452816 59.058
13676.702816 59.057
13676.952816 59.057
13677.202816 59.057
13677.452816 59.057
13677.702816 59.056
13677.952816 59.056
13678.202816 59.056
13678.452816 59.056
13678.702816 59.055
13678.952816 59.055
13679.202816 59.055
13679.452816 59.055
13679.702816 59.054
13679.952816 59.054
13680.202816 59.054
13680.452816 59.054
13680.702816 59.053
13680.952816 59.053
13681.202816 59.053
13681.452816 59.053
13681.702816 59.052
13681.952816 59.052
13682.202816 59.052
13682.452816 59.052
13682.702816 59.051
13682.952816 59.051
13683.202816 59.051
13683.452816 59.051
13683.702816 59.050
13683.952816 59.050
13684.202816 59.050
13684.452816 59.050
13684.702816 59.050
13684.952816 59.049
13685.202816 59.049
13685.452816 59.049
13685.702816 59.049
13685.952816 59.048
13686.202816 59.048
13686.452816 59.048
13686.702816 59.048
13686.952816 59.047
13687.202816 59.047
13687.452816 59.047
13687.702816 59.047
13687.952816 59.046
13688.202816 59.046
13688.452816 59.046
13688.702816 59.046
13688.952816 59.045
13689.202816 59.045
13689.452816 59.045
13689.702816 59.045
13689.952816 59.044
13690.202816 59.044
13690.452816 59.044
13690.702816 59.044
13690.952816 59.043
13691.202816 59.043
13691.452816 59.043
13691.702816 59.043
13691.952816 59.043
13692.202816 59.042
13692.452816 59.042
13692.702816 59.042
13692.952816 59.042
13693.202816 59.041
13693.452816 59.041
13693.702816 59.041
13693.952816 59.041
13694.202816 59.040
13694.452816 59.040
13694.702816 59.040
13694.952816 59.040
13695.202816 59.039
13695.452816 59.039
13695.702816 59.039
13695.952816 59.039
13696.202816 59.038
